#all species associated with D015212: Inflammatory Bowel Diseases; Chronic, non-specific inflammation of the GASTROINTESTINAL TRACT. Etiology may be genetic or environmental. This term includes CROHN DISEASE and ULCERATIVE COLITIS.
#in total 605 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015212	species	303241	Lactobacillus oeni	Bacteria	10	0.0058408152	0.0005520925	0.00919818634742027	
D015212	species	316278	Synechococcus sp. RCC307	Bacteria	10	0.0003402707	0.00035995	9.91416592189065e-05	
D015212	species	332999	Pedobacter suwonensis	Bacteria	10	0.0003415678	0.000317134	0.000124229484763571	
D015212	species	334771	Ignisphaera aggregans	Archaea	10	0.0011389827	0.0002971735	0.00195354982228325	
D015212	species	345907	Salegentibacter agarivorans	Bacteria	10	0.0004901489	0.000502374	0.000195076806714945	
D015212	species	346181	Lysobacter daejeonensis	Bacteria	10	0.000297562	0.00027248	0.000104235729377641	
D015212	species	361277	Terribacillus saccharophilus	Bacteria	10	0.0004804388	0.0003783585	0.000357369356302039	
D015212	species	379073	Sediminibacter furfurosus	Bacteria	10	0.0004108512	0.0003829195	0.000153174513902571	
D015212	species	389480	Marinitoga okinawensis	Bacteria	10	0.000389694	0.0003454675	0.000183171678206843	
D015212	species	404011	Shewanella piezotolerans	Bacteria	10	0.0005386006	0.0004908545	0.000251690918032945	
D015212	species	419475	Ochrobactrum pseudogrignonense	Bacteria	10	0.000300722	0.000296839	0.000101206866150474	
D015212	species	439493	Candidatus Pelagibacter sp. HTCC7211	Bacteria	10	0.000467473	0.0003166675	0.000406978787873384	
D015212	species	448181	Rhizobium selenitireducens	Bacteria	10	0.0005031289	0.000400356	0.000387409800872252	
D015212	species	452084	Chryseobacterium aquaticum	Bacteria	10	0.0016313016	0.0004077505	0.00378728058452494	
D015212	species	460870	Lactobacillus nodensis	Bacteria	10	0.0033536784	0.00258947	0.00373219010194387	
D015212	species	470756	Bacillus sp. YIM C209	Bacteria	10	0.0004786773	0.0003425135	0.000279727803694175	
D015212	species	504469	Enterovibrio nigricans	Bacteria	10	0.0004476908	0.0003793755	0.00025034722012872	
D015212	species	534635	Mucilaginibacter rigui	Bacteria	10	0.0004073821	0.0003537155	0.000209463274156407	
D015212	species	540747	Roseovarius indicus	Bacteria	10	0.0005103795	0.000468574	0.000257665640148128	
D015212	species	545533	Alishewanella jeotgali	Bacteria	10	0.0005055035	0.0004043625	0.000280049047030952	
D015212	species	551459	Chryseobacterium piscicola	Bacteria	10	0.0004990288	0.000475147	0.000237616084310058	
D015212	species	551546	Rhodoplanes pokkaliisoli	Bacteria	10	0.0004294997	0.00038793	0.000180146978896585	
D015212	species	553088	Chitiniphilus shinanonensis	Bacteria	10	0.0003645413	0.0002953475	0.000213969911549394	
D015212	species	633417	Aeromonas taiwanensis	Bacteria	10	0.0005835796	0.0003489065	0.000664695650449504	
D015212	species	664784	Haloechinothrix alba	Bacteria	10	0.0008542495	0.000361939	0.00147037839256675	
D015212	species	683124	Flavobacterium haoranii	Bacteria	10	0.0007447455	0.000432947	0.00089277584036983	
D015212	species	742013	Delftia sp. Cs1-4	Bacteria	10	0.0008547554	0.000418393	0.00127194845745059	
D015212	species	999183	Arcanobacterium canis	Bacteria	10	0.0004261883	0.0004379575	0.000167592788027707	
D015212	species	1050174	Corynebacterium epidermidicanis	Bacteria	10	0.0007770173	0.0003703145	0.000929216711157192	
D015212	species	1078663	Mesorhizobium sp. ORS 3678	Bacteria	10	0.0004540337	0.000421718	0.000168148868500538	
D015212	species	1111069	Thermus sp. CCB_US3_UF1	Bacteria	10	0.0003819888	0.000364589	0.000154473774299717	
D015212	species	1113613	Paenibacillus sp. NBRC 13579	Bacteria	10	0.0006850697	0.0005646935	0.000562666155205346	
D015212	species	1113815	Paracoccus sp. NBRC 101723	Bacteria	10	0.0004588378	0.0003176845	0.000407530205318657	
D015212	species	1113894	Alcanivorax sp. NBRC 102023	Bacteria	10	0.0004092431	0.000324347	0.000256482257454563	
D015212	species	1143711	Paenibacillus frigoriresistens	Bacteria	10	0.000482839	0.000432947	0.00021375078688822	
D015212	species	1173023	Fischerella sp. PCC 9431	Bacteria	10	0.0004309153	0.0003817595	0.000249887069043887	
D015212	species	1173111	Lihuaxuella thermophila	Bacteria	10	0.0004985223	0.000489468	0.000222137260666588	
D015212	species	1206085	Jatrophihabitans endophyticus	Bacteria	10	0.0005020591	0.0004048545	0.00041861231120704	
D015212	species	1226322	Oscillibacter sp. KLE 1728	Bacteria	10	0.671732	0.351295	0.954349600022037	
D015212	species	1248939	Pasteurellaceae bacterium CCUG 17204	Bacteria	10	0.0004299034	0.000350354	0.000242855065716708	
D015212	species	1329370	Halomonas qiaohouensis	Bacteria	10	0.0006503733	0.0005025775	0.00051971898963768	
D015212	species	1411122	Hymenobacter luteus	Bacteria	10	0.0004090373	0.0003829195	0.000171372419574738	
D015212	species	1456591	Temperatibacter marinus	Bacteria	10	0.0003667844	0.0003454675	0.000176912734252544	
D015212	species	1746657	Chitinophaga sp. HBUM179491	Bacteria	10	0.0004803614	0.0004589795	0.000226547437174351	
D015212	species	1775539	Acidovorax sp. JCM 10072	Bacteria	10	0.0006283912	0.0005541725	0.000407712819165866	
D015212	species	54	Nannocystis exedens	Bacteria	9	0.000413525666666667	0.000406969	9.64279835317528e-05	
D015212	species	108	Spirosoma linguale	Bacteria	9	0.000384839888888889	0.000363099	0.000118913276284068	
D015212	species	254	Chryseobacterium indoltheticum	Bacteria	9	0.000465716333333333	0.000440696	0.000208238152522538	
D015212	species	297	Hydrogenophilus thermoluteolus	Bacteria	9	0.00115380288888889	0.00041981	0.00179443102055209	
D015212	species	380	Sinorhizobium fredii	Bacteria	9	0.000470757555555556	0.000363099	0.000287808802665985	
D015212	species	417	Methylomonas clara	Bacteria	9	0.000518916	0.00040274	0.000317434242848814	
D015212	species	456	Legionella jordanis	Bacteria	9	0.000331529444444444	0.000296678	0.000105769745786675	
D015212	species	747	Pasteurella multocida	Bacteria	9	0.001437471	0.00041981	0.00181633538042724	
D015212	species	1069	Rhodomicrobium vannielii	Bacteria	9	0.000295311	0.000273489	0.000104800591540554	
D015212	species	1176	Aphanizomenon flos-aquae	Bacteria	9	0.000467370333333333	0.000406969	0.000278714178788504	
D015212	species	1275	Kocuria rosea	Bacteria	9	0.000892154222222222	0.00037985	0.000889678857459361	
D015212	species	1317	Streptococcus downei	Bacteria	9	0.0105190458888889	0.000780281	0.0183669837725753	
D015212	species	1381	Atopobium minutum	Bacteria	9	0.166432549333333	0.00318603	0.435113500631616	
D015212	species	1451	Paenibacillus amylolyticus	Bacteria	9	0.000344919666666667	0.000305499	0.000167548104821421	
D015212	species	1454	Bacillus azotoformans	Bacteria	9	0.000447811777777778	0.000429817	0.000200283742957197	
D015212	species	1457	Alicyclobacillus cycloheptanicus	Bacteria	9	0.000371478444444444	0.000363099	8.56846067580273e-05	
D015212	species	1610	Lactobacillus coryniformis	Bacteria	9	0.113215798111111	0.00464188	0.188160545955562	
D015212	species	1616	Weissella kandleri	Bacteria	9	0.000439604222222222	0.000412761	0.00025101445723393	
D015212	species	2107	Mycoplasma pulmonis	Bacteria	9	0.000389855	0.000360779	0.000153896600117579	
D015212	species	2122	Mycoplasma pirum	Bacteria	9	0.000765102555555556	0.000327836	0.00137108738995205	
D015212	species	2139	Spiroplasma clarkii	Bacteria	9	0.0409084352222222	0.00387537	0.109369654912386	
D015212	species	28095	Burkholderia gladioli	Bacteria	9	0.000356772111111111	0.000296678	0.000177344212936625	
D015212	species	33010	Propionibacterium avidum	Bacteria	9	0.000410940777777778	0.000296678	0.00024738187890475	
D015212	species	33047	Bartonella vinsonii	Bacteria	9	0.000344256444444444	0.000321928	0.000157101229071506	
D015212	species	33910	Amycolatopsis mediterranei	Bacteria	9	0.000298980111111111	0.000338691	7.42766828056498e-05	
D015212	species	34007	Paracoccus versutus	Bacteria	9	0.000327412777777778	0.000320858	0.000108309630535306	
D015212	species	34010	Azospirillum halopraeferens	Bacteria	9	0.000366334222222222	0.000276193	0.000206763238511938	
D015212	species	37922	Nesterenkonia halobia	Bacteria	9	0.00201932255555556	0.000688691	0.00288342660008782	
D015212	species	38502	Blastococcus aggregatus	Bacteria	9	0.00232941588888889	0.000320858	0.00567307904866853	
D015212	species	40216	Acinetobacter radioresistens	Bacteria	9	0.000840058777777778	0.00040274	0.00128848287413306	
D015212	species	40682	Sphingomonas mali	Bacteria	9	0.000329095666666667	0.000338691	9.54017812621966e-05	
D015212	species	45065	Legionella geestiana	Bacteria	9	0.000482496555555556	0.000410753	0.000373679136844403	
D015212	species	45656	Desulfonema limicola	Bacteria	9	0.000432926	0.000429817	0.000181608026626716	
D015212	species	49283	Paenibacillus thiaminolyticus	Bacteria	9	0.000793594777777778	0.00037985	0.00129388729008198	
D015212	species	51048	Actinobacillus porcinus	Bacteria	9	0.00542194177777778	0.00244397	0.00711365722264283	
D015212	species	51195	Desulfofustis glycolicus	Bacteria	9	0.000415161111111111	0.00043259	0.000158397459991823	
D015212	species	51665	Aerococcus urinaeequi	Bacteria	9	0.000452414888888889	0.00041981	0.000135962502453291	
D015212	species	53254	Bosea thiooxidans	Bacteria	9	0.000522156333333333	0.000363099	0.000379140572176403	
D015212	species	56698	Sulfurospirillum arsenophilum	Bacteria	9	0.00130250722222222	0.000268767	0.00275464035230122	
D015212	species	66851	Methanobrevibacter oralis	Archaea	9	0.0130885051111111	0.00637694	0.0215939226489547	
D015212	species	67255	Streptomyces achromogenes	Bacteria	9	0.000434936	0.000412761	0.000135446502190902	
D015212	species	67576	Rheinheimera baltica	Bacteria	9	0.000283608222222222	0.000216295	0.000118352322946972	
D015212	species	68270	Streptomyces spectabilis	Bacteria	9	0.000413425777777778	0.000392314	0.000157526134409324	
D015212	species	71657	Lonsdalea quercina	Bacteria	9	0.00388292344444444	0.00156056	0.00498197063044031	
D015212	species	85701	Bartonella tribocorum	Bacteria	9	0.000492350555555556	0.000321928	0.00033641104839471	
D015212	species	86304	Saccharophagus degradans	Bacteria	9	0.000303357888888889	0.000276193	8.19354128848516e-05	
D015212	species	89053	Gordonia amicalis	Bacteria	9	0.000575169888888889	0.000412761	0.000447572737465779	
D015212	species	90244	Oligella ureolytica	Bacteria	9	0.000356635222222222	0.000360779	8.89150069290581e-05	
D015212	species	90732	Desulfobacula phenolica	Bacteria	9	0.000482284555555556	0.00041981	0.000299751341354009	
D015212	species	90746	Paracoccus sp. MBIC4036	Bacteria	9	0.000320905666666667	0.000321928	9.65661616703802e-05	
D015212	species	93466	Fervidobacterium pennivorans	Bacteria	9	0.000359748444444444	0.000321928	0.000165031883309038	
D015212	species	102862	Proteus penneri	Bacteria	9	0.0575075563333333	0.00878982	0.116156489000943	
D015212	species	103817	Janibacter terrae	Bacteria	9	0.00115165466666667	0.000392314	0.00165323860745031	
D015212	species	119858	Bacillus sonorensis	Bacteria	9	0.000297501333333333	0.000305499	6.76806166971017e-05	
D015212	species	125288	Ornithinimicrobium humiphilum	Bacteria	9	0.000519012888888889	0.000507331	0.000231239470910269	
D015212	species	125614	Thiothrix disciformis	Bacteria	9	0.00132538366666667	0.000412761	0.00277290669393387	
D015212	species	126157	Psychrobacillus psychrodurans	Bacteria	9	0.000550143222222222	0.000429817	0.000333068507937473	
D015212	species	134605	Fusobacterium equinum	Bacteria	9	0.0363071707777778	0.00464188	0.0571752286340278	
D015212	species	158898	Gordonia westfalica	Bacteria	9	0.000892248555555556	0.000366079	0.00126802851986175	
D015212	species	166939	Allofustis seminis	Bacteria	9	0.000375056222222222	0.000338691	0.000155126989587384	
D015212	species	167643	Ilyobacter insuetus	Bacteria	9	0.000370233888888889	0.000305499	0.000166347474352967	
D015212	species	171288	Mycoplasma molare	Bacteria	9	0.000493798888888889	0.000467215	0.000177252111997604	
D015212	species	180197	Giesbergeria anulus	Bacteria	9	0.000405161333333333	0.00040274	0.000117328445531124	
D015212	species	186651	Microvirga subterranea	Bacteria	9	0.000316969333333333	0.000327836	0.000117776884360854	
D015212	species	187868	Acidovorax valerianellae	Bacteria	9	0.000431317444444444	0.000467215	0.000184107056625426	
D015212	species	190721	Ralstonia insidiosa	Bacteria	9	0.000338886777777778	0.000320858	9.60046376494096e-05	
D015212	species	194867	Sphingomonas sp. ATCC 31555	Bacteria	9	0.000301833222222222	0.000268767	9.262898142965e-05	
D015212	species	195253	Synechococcus sp. PCC 6312	Bacteria	9	0.000346668444444444	0.000320858	0.00011220161568145	
D015212	species	210889	bacterium SG-3	Bacteria	9	0.000428193666666667	0.000410753	0.000174646108314786	
D015212	species	210996	Hapalosiphon delicatulus	Bacteria	9	0.000470422555555556	0.000321928	0.00032104656349045	
D015212	species	255507	Arcobacter cibarius	Bacteria	9	0.000384055888888889	0.000363099	0.000183316428731473	
D015212	species	256466	Pseudomonas japonica	Bacteria	9	0.000569265333333333	0.000467215	0.000276857745291693	
D015212	species	304895	Catenulispora acidiphila	Bacteria	9	0.000287900333333333	0.000268767	8.68956480857931e-05	
D015212	species	326522	Neisseria animaloris	Bacteria	9	0.000367792888888889	0.000268767	0.000177222874779502	
D015212	species	327160	Candidatus Accumulibacter phosphatis	Bacteria	9	0.000560764	0.000485982	0.000226347606957198	
D015212	species	327277	Bifidobacterium crudilactis	Bacteria	9	0.00247639311111111	0.000412761	0.00619117107787465	
D015212	species	331992	Kamptonema formosum	Bacteria	9	0.000357720666666667	0.00037985	0.000126112066684755	
D015212	species	337701	Roseovarius pacificus	Bacteria	9	0.000373348	0.000410753	0.000107616692933764	
D015212	species	354356	Niastella koreensis	Bacteria	9	0.000299712444444444	0.000245274	0.000124471794707788	
D015212	species	356302	Chitinimonas koreensis	Bacteria	9	0.000414459777777778	0.000327836	0.000234675480501147	
D015212	species	360056	Schlesneria paludicola	Bacteria	9	0.000379318	0.000392314	0.000131219042145186	
D015212	species	361575	Pseudarthrobacter phenanthrenivorans	Bacteria	9	0.000357246222222222	0.000338691	0.000115390274167472	
D015212	species	364032	Sulfurivirga caldicuralii	Bacteria	9	0.000401269	0.00040274	0.000164698847599186	
D015212	species	372463	Oceanobacillus profundus	Bacteria	9	0.000494165555555556	0.000485982	0.000189258254729557	
D015212	species	376219	Arthrospira sp. PCC 8005	Bacteria	9	0.000312978555555556	0.000296678	0.000100953654556325	
D015212	species	401471	Undibacterium parvum	Bacteria	9	0.000421850666666667	0.000360779	0.000156446252605328	
D015212	species	411489	Clostridium sp. L2-50	Bacteria	9	6.39176	7.46873	2.98370546065207	
D015212	species	417223	Nesterenkonia sp. YIM 90725	Bacteria	9	0.000513372	0.000321928	0.000612891964640384	
D015212	species	428712	Jonquetella anthropi	Bacteria	9	0.000880217444444444	0.000353977	0.00166893121176706	
D015212	species	437897	Megamonas funiformis	Bacteria	9	1.30165111111111	0.19807	1.65843875347753	
D015212	species	457387	Bacteroides sp. 1_1_30	Bacteria	9	1.38681888888889	1.02871	0.971010575463064	
D015212	species	461393	Actinomyces massiliensis	Bacteria	9	0.000957280666666667	0.000429817	0.000832205905337735	
D015212	species	540746	Rudaea cellulosilytica	Bacteria	9	0.000430592777777778	0.000320858	0.000294624152743702	
D015212	species	582857	Aliiglaciecola litoralis	Bacteria	9	0.000387103111111111	0.00037985	0.000137104816711927	
D015212	species	653930	Pseudomonas bauzanensis	Bacteria	9	0.000391987	0.000429817	0.000126152444313418	
D015212	species	666685	Rhodanobacter denitrificans	Bacteria	9	0.000323878777777778	0.000320858	0.000107526625299013	
D015212	species	671224	Selenomonas artemidis	Bacteria	9	0.001970239	0.000618816	0.00315381249289788	
D015212	species	754476	Methylophaga nitratireducenticrescens	Bacteria	9	0.00123513455555556	0.00040274	0.00176812709084253	
D015212	species	754477	Methylophaga frappieri	Bacteria	9	0.000358162444444444	0.000363099	0.000100977883621998	
D015212	species	870908	Thalassobius maritimus	Bacteria	9	0.000378244888888889	0.000276193	0.000264264200521204	
D015212	species	874156	Erythrobacter marinus	Bacteria	9	0.000450491	0.00044436	0.000182587660959058	
D015212	species	948756	Paenibacillus macquariensis	Bacteria	9	0.00479938744444444	0.00041981	0.0106307616956247	
D015212	species	1113631	Paracoccus sp. NBRC 14911	Bacteria	9	0.000430694222222222	0.000406969	0.000213818003542018	
D015212	species	1113632	Mesorhizobium sp. NBRC 14996	Bacteria	9	0.000368749666666667	0.000360779	0.000162021785062997	
D015212	species	1113661	Sphingomonas sp. NBRC 15917	Bacteria	9	0.000554101444444444	0.000507331	0.000314599698286215	
D015212	species	1113670	Sporosarcina sp. NBRC 100704	Bacteria	9	0.000746958777777778	0.000397972	0.000958910400767425	
D015212	species	1195760	Wenyingzhuangia marina	Bacteria	9	0.000508090666666667	0.000485369	0.000230695896950943	
D015212	species	1273132	Liberibacter crescens	Bacteria	9	0.000500163222222222	0.000327836	0.000379975910262999	
D015212	species	1295382	Methylogaea oryzae	Bacteria	9	0.000820641444444444	0.000397972	0.00134346048515225	
D015212	species	1295609	Thermodesulfobacterium geofontis	Bacteria	9	0.000385973888888889	0.000360779	0.000172615481588736	
D015212	species	1302685	Chryseobacterium takakiae	Bacteria	9	0.000443634555555556	0.00040274	0.000249255247733178	
D015212	species	1386898	Bacillus sp. KMM 6752	Bacteria	9	0.000793450555555556	0.00040274	0.00129449591246469	
